intrResp.keys,intrResp.rt,step,targetangle_deg,trialsType,trialsNum,trialNum,cumulativetime,trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,qualtrics,tasks.thisRepN,tasks.thisTrialN,tasks.thisN,tasks.thisIndex,tasks.ran
r,23.24851,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]",45,1,1,0,28.52908,"[-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.5157407013630417,-0.499999988410208,-0.4240740319644955,-0.3564814656145043,-0.2916666488680575,-0.24166664737794136,-0.20833331305119726,-0.18518516421318054,-0.1759258481639386,-0.17407405277093252,-0.17407405277093252,-0.17407405277093252,-0.1749999787244532,-0.19166664588782523,-0.21388886877232127,-0.234259239749776,-0.2490740550061067,-0.2574073885877927,-0.25925924049483406,-0.2601851664483547,-0.25833331454131336,-0.25092590691314803,-0.24537035119202402,-0.2398147954709,-0.2185184985399246,-0.20185183137655258,-0.18796294207374256,-0.1749999787244532,-0.16944442300332918,-0.1629629413286845,-0.15555553370051914,-0.14814806955831855,-0.14444442225827112,-0.1416666443977091,-0.13796294058362643,-0.1351851627230644,-0.13055553295546107,-0.11481473523157446,-0.09999997648927901,-0.09166664290759298,-0.0898147344865164,-0.0870369566259544,-0.08611108718646897,-0.07777775360478295,-0.07129627193013827,-0.06574071620901425,-0.06111108644141091,-0.058333308580848904,-0.0555555307202869,-0.05462960476676623,-0.051851826906204226,-0.051851826906204226,-0.049074049045642214,-0.04722219713860088,-0.044444419278038876,-0.03240738188227018,-0.024999974254104825,-0.01481473225134222,-0.010185158997774123,-0.010185158997774123,-0.010185158997774123,-0.010185158997774123,-0.008333307090732786,-0.008333307090732786,-0.008333307090732786,-0.0064813986696562,-0.0064813986696562,-0.00555552923017078,-0.0018518254160881042,2.6490953233506943e-8,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.0018519349120298203,0.004629712772591827,0.007407490633153833,0.01018526849371584,0.01018526849371584,0.01111113793320126,0.01203706388672193,0.013888915793763267,0.01851860207540186,0.023148175328969955,0.029629713517649887,0.03888891653882132,0.046296380681021924,0.053703731795152025,0.06203706537683805,0.06759262109796206,0.07129632491204474,0.07592595467964808,0.07962965849373076,0.08518521421485477,0.09074076993597878,0.09629632565710279,0.10370373328526815,0.10833336305287149,0.11759262258807818,0.1259259561697642,0.13333336379792954,0.13981484547257422,0.14351854928665692,0.1462963271472189,0.14907410500778093,0.15185188286834292,0.1555555866824256,0.15925929049650828,0.1620370683570703,0.16666669812467363,0.17314817979931832,0.17870373552044233,0.18425929124156634,0.1944444767302937,0.20092595840493838,0.20740744007958306,0.21111114389366573,0.21944447747535176,0.22314818128943442,0.2296296629640791,0.23240744082464113,0.2361111446387238,0.2388889224992858,0.24351855226688915,0.24722225608097181,0.2500000339415338,0.25277781180209585,0.2546296637091372,0.25555558966265784,0.2601852194302612,0.2601852194302612,0.2638889232443439,0.2675926270584265,0.2722222568260299,0.27592596064011254,0.2787037385006746,0.27962966445419524,0.27962966445419524,0.2805555904077159,0.2805555904077159,0.2805555904077159,0.2805555904077159,0.2805555904077159,0.2805555904077159,0.2805555904077159,0.2787037385006746,0.2675926270584265,0.2546296637091372,0.23240744082464113,0.2064815141260624,0.19074077291621103,0.182407439334525,0.1703704019387563,0.16296299431059097,0.15462966072890494,0.14907410500778093,0.14351854928665692,0.1379629935655329,0.13518521570497088,0.13055558593736755,0.1287037340303262,0.12685188212328488,0.1259259561697642,0.1259259561697642,0.1259259561697642,0.1259259561697642,0.12407410426272286,0.12222225235568153,0.12129632640216086,0.11851854854159885,0.11481484472751617,0.10925928900639216,0.10092595542470614,0.0842592882613341,0.07407410277260675,0.06296299133035872,0.05462971426270795,0.04907415854158393,0.03148150891065597,0.02685193565708788]","[0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.33425925431980025,0.3370370321803623,0.3481481436226103,0.35555555125077565,0.365740736739503,0.38055555199583374,0.39351850828086865,0.4018518418625547,0.40370370083385043,0.4046296197231167,0.4046296197231167,0.4046296197231167,0.3990740640019927,0.3851851746991827,0.371296292460627,0.3472222176690896,0.32129629097051093,0.30462962380713887,0.29999999403953553,0.2953703501434234,0.2824074009226428,0.26944443757335346,0.25833332613110543,0.23703702920013003,0.19259258343113794,0.15925924910439385,0.1268518124741528,0.10092591403259171,0.083333320915699,0.07037035756640964,0.049074032378416635,0.029629587354482585,0.012037022494607502,-1.4901161193847656e-8,-0.009259274436367882,-0.013888904203971228,-0.02037038587861591,-0.03518520113494661,-0.04629631257719464,-0.05185186829831865,-0.05370372020535999,-0.054629646158880656,-0.054629646158880656,-0.056481498065921995,-0.05740742401944266,-0.05740742401944266,-0.05740742401944266,-0.05740742401944266,-0.056481498065921995,-0.054629646158880656,-0.05277779425183932,-0.05185186829831865,-0.049074090437756644,-0.04629631257719464,-0.04259260876311196,-0.028703719460301928,-0.024074089692698586,-0.0175926080180539,-0.010185200389888552,-0.010185200389888552,-0.010185200389888552,-0.010185200389888552,-0.008333348482847214,-0.008333348482847214,-0.008333348482847214,-0.006481496575805876,-0.006481496575805876,-0.004629644668764538,-0.0009259408546818627,0.0027777629594008127,0.006481466773483488,0.008333318680524827,0.009259244634045495,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.010185170587566164,0.01296294844812817,0.01388887440164884,0.015740726308690178,0.015740726308690178,0.017592578215731514,0.018518504169252183,0.020370356076293523,0.02314813393685553,0.025925911797417534,0.02870368965797954,0.034259245379103555,0.039814801100227566,0.04351847665729262,0.050925912542475596,0.05740736596010265,0.06111109803120295,0.06481480184528562,0.07129625526291268,0.07685181098403669,0.08240736670516072,0.09166665449738502,0.10092591403259171,0.11018514531078077,0.12037035905652577,0.13240736819527682,0.14444443384806316,0.16018517505791452,0.16574073077903853,0.1731481384072039,0.17962962008184857,0.18333332389593124,0.18981480557057592,0.19444443533817926,0.19907406510578263,0.2027777689198653,0.21018517654803065,0.21666665822267533,0.22129628799027867,0.22685184371140268,0.23148147347900602,0.23703702920013003,0.24074073301421273,0.24351851087477472,0.24537036278181606,0.24814814064237806,0.2499999925494194,0.2527777704099814,0.25740740017758473,0.2601851780381468,0.26203702994518807,0.2648147936772413,0.2675925715378033,0.26944443757335346,0.2703703493983653,0.2740740673409568,0.2740740673409568,0.27592590511948933,0.27592590511948933,0.2768518452015188,0.2768518452015188,0.2768518452015188,0.2777777711550395,0.2777777711550395,0.2787036829800513,0.2787036829800513,0.2787036829800513,0.2787036829800513,0.2787036829800513,0.2787036829800513,0.2787036829800513,0.2787036829800513,0.2703703493983653,0.2629629558987088,0.24351851087477472,0.21388888036211332,0.2027777689198653,0.1935185093846586,0.18148147198888992,0.16944443459312122,0.15925924910439385,0.14814813766214582,0.13981480408045982,0.13240736819527682,0.12592591477764978,0.11851847889246679,0.11388887738188108,0.11203702547483974,0.10925924761427773,0.10833332166075707,0.10833332166075707,0.10833332166075707,0.10555554380019506,0.10185181172909476,0.09999998807907104,0.0953703583114677,0.09166665449738502,0.083333320915699,0.07407403312347469,0.06018514382066466,0.05185181023897864,0.041666653007268906,0.034259245379103555,0.03055554156502088,0.020370356076293523,0.017592578215731514]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006500000599771738,0.0202649999409914,0.03361500008031726,0.05061000003479421,0.0670700001064688,0.08458500006236136,0.10073500010184944,0.11713999998755753,0.13391000009141862,0.15069500007666647,0.16721499990671873,0.1839749999344349,0.20051499991677701,0.21742499992251396,0.23389500007033348,0.25030499999411404,0.26795000000856817,0.2839550001081079,0.3004499999806285,0.31731999991461635,0.3338349999394268,0.35058500012382865,0.3672650000080466,0.38394500012509525,0.4004800000693649,0.41723000002093613,0.4337800000794232,0.45094499993138015,0.4672600000631064,0.483805000083521,0.5004100000951439,0.5170400000642985,0.5337700000964105,0.5503350000362843,0.5670749999117106,0.583769999910146,0.6005200000945479,0.6170449999626726,0.6341649999376386,0.6503300000913441,0.6670450000092387,0.6838499999139458,0.7002050001174212,0.716990000102669,0.7335550000425428,0.750179999973625,0.7668399999383837,0.7835399999748915,0.7999549999367446,0.8173199999146163,0.8335649999789894,0.8501850001048297,0.8676549999509007,0.8834450000431389,0.9007349999155849,0.9166600001044571,0.9332449999637902,0.9501799999270588,0.9670100000221282,0.9835399999283254,1.0005149999633431,1.0168349999003112,1.033934999955818,1.0502100000157952,1.0669700000435114,1.0839350000023842,1.1000950001180172,1.1168150000739843,1.1339100000914186,1.1502249999903142,1.1669650000985712,1.1844500000588596,1.2014949999284,1.2173850000835955,1.234279999975115,1.2502250000834465,1.266594999935478,1.2838950001168996,1.300349999917671,1.3171250000596046,1.3333400001283735,1.3499149999115616,1.3672950000036508,1.3837999999523163,1.4015999999828637,1.4185049999505281,1.43542500003241,1.4519800001289696,1.4684500000439584,1.4863350000232458,1.502199999988079,1.5194850000552833,1.5355150001123548,1.5531850000843406,1.568859999999404,1.5853649999480695,1.6021149998996407,1.6190049999859184,1.6354700000956655,1.6519500000867993,1.6690299999900162,1.6856649999972433,1.7016449999064207,1.718654999975115,1.7354000001214445,1.7521450000349432,1.7695999999996275,1.7856149999424815,1.8018700000829995,1.818889999995008,1.8349349999334663,1.8529149999376386,1.868650000076741,1.8852150000166148,1.902805000077933,1.9193899999372661,1.935499999905005,1.952945000026375,1.9683300000615418,1.9860749999061227,2.003770000068471,2.0187349999323487,2.035080000059679,2.0536100000608712,2.072135000023991,2.1078749999869615,2.1236250000074506,2.155280000064522,2.211714999983087,2.219895000103861,2.232880000025034,2.249735000077635,2.2667050000745803,2.283125000074506,2.300349999917671,2.316825000103563,2.3329950000625104,2.350150000071153,2.3667800000403076,2.383549999911338,2.4010850000195205,2.4171949999872595,2.4332500000018626,2.4499800000339746,2.4666399999987334,2.482954999897629,2.4997300000395626,2.516940000001341,2.532935000024736,2.5496199999470264,2.566300000064075,2.582850000122562,2.599655000027269,2.6169900000095367,2.634610000066459,2.6509599999990314,2.6676350000780076,2.6842199999373406,2.7014250000938773,2.7190050000790507,2.734124999959022,2.750874999910593,2.7677750000730157,2.784544999944046,2.8005999999586493,2.818574999924749,2.8342049999628216,2.8507650000974536,2.867409999947995,2.884319999953732,2.9008249999023974,2.918705000076443,2.9342400000896305,2.9497599999886006,2.966255000093952,2.9838300000410527,3.001050000078976,3.0190500000026077,3.0341900000348687,3.051454999949783,3.067384999943897,3.0839649999979883,3.1004900000989437,3.1183100000489503,3.133834999985993,3.1508249999023974,3.1670699999667704,3.183974999934435,3.2014649999327958,3.219190000090748,3.23401500005275,3.2507100000511855,3.2672949999105185,3.2826950000599027,3.299159999936819,3.316270000068471,3.3324700000230223,3.349129999987781,3.3658350000623614,3.3826649999246,3.400870000012219,3.4186050000134856,3.4339449999388307,3.4511100000236183,3.467709999997169,3.484440000029281,3.5009950001258403,3.518900000024587,3.5348799999337643,3.5518600000068545,3.5676949999760836,3.584590000100434,3.601204999955371,3.6187150001060218,3.634645000100136,3.650804999982938,3.6678800000809133,3.684360000072047,3.7009749999269843,3.718804999953136,3.734470000024885,3.7509600000921637,3.7688200001139194,3.784745000069961,3.801380000077188,3.819425000110641,3.8341950001195073,3.850624999962747,3.8673849999904633,3.884224999928847,3.9009499999228865,3.9193949999753386,3.935560000129044,3.951670000096783,3.968034999910742,3.9846200000029057,4.000685000093654,4.018794999923557,4.034419999923557,4.050835000118241,4.068320000078529,4.083890000125393,4.1027999999932945,4.118675000034273,4.134055000031367,4.1509350000415,4.167709999950603,4.184339999919757,4.2013099999167025,4.2194600000511855,4.2343699999619275,4.251105000032112,4.267290000105277,4.2838650001212955,4.29994500009343,4.318764999974519,4.334054999984801,4.350940000033006,4.36758999992162,4.384515000041574,4.400665000081062,4.417559999972582,4.4338150001131,4.450179999927059,4.466994999907911,4.4831900000572205,4.500024999957532,4.517495000036433,4.533460000064224,4.550825000042096,4.567590000107884,4.583954999921843,4.600769999902695,4.61811999999918,4.633984999964014,4.651039999909699,4.66672999993898,4.684205000055954,4.700554999988526,4.718099999940023,4.734930000035092,4.750500000081956,4.767280000029132,4.784500000067055,4.8007549999747425,4.817975000012666,4.834544999990612,4.850790000054985,4.866565000033006,4.883554999949411,4.900670000119135,4.919130000052974,4.935899999924004,4.951270000077784,4.967935000080615,4.98382500000298,5.000424999976531,5.018255000002682,5.037215000018477,5.065130000002682,5.082360000116751,5.109440000029281,5.204314999980852,5.218215000117198]",0,0,0,0,1,218716,2021-05-19_09h02.33.476,controlmir,2020.1.3,Win32,60,SV_5stERquS1sZB8qO,,,,,
